name,address,phone,type,delivery_route,beat_name,team_id
"MULTI GIFT SHOP","CLEMENT TOWN, TIBTI COLONY NEAR BHUDDHA TEMPLE","+918954420595","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"VIVIKA MEDICOS","SEEMA DWAR, SEEMA DWAR","+919736248485","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"AYUSH DEPT STORE","KARGI, BACK STREET OF SHRI RAMA DEPT STORE, MOTHROWALA","+919917606777","General Trade","KARGI","KARGI",MA
"SANTOSH GEN STORE","KANDOLI, OPP Z S MEDICAL","+917534829794","General Trade","RAJPUR LOWER","RAJPUR LOWER",MA
"SHIVA DEPARTMENTAL","SD ROAD, NEAR PACIFIC GOLF ESTATE","+919084270099","General Trade","SD ROAD","SD ROAD",MA
"SHAIV MEDICOS","SD ROAD, GOL CHAKKAR SE THODA AAGE","+917417872590","General Trade","SD ROAD","SD ROAD",MA
"SHOBHIT MEDICAL STORE","SEWLA KALAN, NEAR SANGEETA COSMETICS","+917017207909","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"ADARSH MEDICAL","KANDOLI, NEAR FAMILY STORE","+919760757118","General Trade","RAJPUR LOWER","RAJPUR LOWER",MA
"SANGAM DAIRY","CANAL ROAD, NEAR HIMALAYAN MEDICAL","+919837724296","General Trade","RAJPUR LOWER","RAJPUR LOWER",MA
"SHIVANSH ENTERPRISES","HATHIBARKALA, NEAR SHUBHAM DAIRY","+917088778110","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",MA
"RAWAT MEDICAL","NESHVILLA ROAD, NEAR SHANTI PLASTIC","+918171525144","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",MA
"GUPTA PROV STORE","NESHVILLA ROAD, NEAR BALODI MEDICAL","","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",MA
"KESTWAL PHARMACY","PATHRI BAGH CH, NEAR S MAHAWAR","+919877370485","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"SHIV SAI MEDICAL STORE","MATA MANDI, OPP OM MATA MEDICAL","+919410787958","General Trade","RACE COURSE","RACE COURSE",MA
"SHARMA STORE","RAJPUR UPPER, NEAR JRD ACADEMY","+917417789668","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"RINKU PROVISION STORE","MOHINI ROAD, MOHINI ROAD","+919917627850","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"SIROHI PHARMACY","WEST CANAL ROAD, NEAR SHIV MANDIR BALLUPUR CHOWK","+916395257408","General Trade","KAULAGARH","KAULAGARH",MA
"HIMALAYAN MEDICAL","RAJEEV NAGAR, NEAR NEGI TRADERS","+918445792716","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"SHREE BALAJI MEDICAL","MATA MANDIR, OPP PETROL PUMP","+918923632005","General Trade","RACE COURSE","RACE COURSE",MA
"GIFT ZONE","AJABPUR KALA CHOWK, NEAR YAS COSMETIC","+917668703331","General Trade","RACE COURSE","RACE COURSE",MA
"NEGI MEDICAL","MATA MANDIR ROAD, NEAR LAXMI MEDICAL","+919760159387","General Trade","RACE COURSE","RACE COURSE",MA
"LAXMI BAKERS","RAIPUR ROAD, NEAR SANTOSH COSMETICS","+918954822195","General Trade","RAIPUR","RAIPUR",MA
"PAL PROV STORE","RAIPUR, BALAWALA ROAD OPP TVS SHOWROOM","+919997431270","General Trade","RAIPUR","RAIPUR",MA
"EASY DEPT. STORE","SD ROAD, NEAR SONI ENTERPRISES","+918979940020","General Trade","SD ROAD","SD ROAD",MA
"ASHOK ANIL ENTERPRISES (LLP)","MALL, MALL OF DEHRADUN","","General Trade","Unassigned","Unassigned",MA
"MOHAN GENERAL STORE","PATEL NAGAR, OPP RAMGARIA BHAWAN","+919412018651","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"SUR SAGAR COMMUNICATION","JAKHAN, NEAR PETROL PUMP","+919997455333","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"NEW RAM 'G' PRO STORE","DL ROAD, SELF SERVICE STORE","+916005525892","General Trade","KARANPUR","KARANPUR",MA
"NEW BEAUTY COSMETICS","CHUKKUWALA, NEAR SMILE MEDICAL","+919548094066","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"MAHAVEER GEN STORE","DAKRA, OPP SHYAM GEN STORE","+917830163436","General Trade","KAULAGARH","KAULAGARH",MA
"ARUHI MEDICOS","HARIDWAR ROAD, NEARBY MAHAWAR PROV STORE","+919027337466","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"SHARMA MEDICAL","DEHRAKHAS, OPP SAI PROV STORE","+919870682462","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"ACCENTUS PHARMACEUTICALS","KARGI, BEFORE CHANDCHAK CHOWK","+919318018916","General Trade","KARGI","KARGI",MA
"SAJWAN MEDICAL","HARIDWAR ROAD, BEFORE BADONI GEN STORE","+917505967308","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"RADHA KRISHNA COSMETIC STORE -NPANI","NALAPANI CHOWK","+919300840415","General Trade","SD ROAD","SD ROAD",MA
"BROTHERS ENTERPRISES","DISPENSARY R, SHOP NO 3 CITY CENTRE DISPENSARY RO","+919897833882","General Trade","PALTAN BAZAR","PALTAN BAZAR",MA
"JOLLY GEN STORE","SD CROSSING, NEAR SATYARAJ MEDICAL","+919548550005","General Trade","SD ROAD","SD ROAD",MA
"UK MEDICAL STORE","LAL PULL CHOWK, OPP VISHAL MEGA MART NEAR MAIN ROAD","+919103389007","General Trade","Unassigned","Unassigned",MA
"CASH SALE BOTREE","","","General Trade","ZOTHER","ZOTHER",MA
"SHYAM GEN STORE","DAKRA, AFTER VINOD CHEMSIT DAKRA BAZAR","+917500670849","General Trade","KAULAGARH","KAULAGARH",MA
"MAHA LAXMI TRADERS","KARGI, KARGI CHOWK","+919756884604","General Trade","KARGI","KARGI",MA
"RANGAD PROV","KARGI, KARGI","","General Trade","KARGI","KARGI",MA
"ARPIT DRUG HOUSE","SULOCHNA COMPLEX, DHAMAWALA","+919359666666","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"SHREE RADHE RADHE WS","IT PARK ROAD, NEAR MAHENDRA HEALTHCARE","+917217235799","General Trade","RAJPUR LOWER","RAJPUR LOWER",MA
"RAJPUR PATANJALI","RAJPUR, RAJPUR","","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"HRJ ENTERPRISES","NATHUAWALA, SHOP NAME - JO C MART","","General Trade","RAIPUR","RAIPUR",MA
"PANWAR GEN STORE","DWARIKA CHOWK, DWARIKA CHOWK","+916396223382","General Trade","RACE COURSE","RACE COURSE",MA
"FRESH BASKET","ENGINEERS ENCLAVE, ENGINEERS ENCLAVE","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"NARANG WHOLESALE","DEHRAKHAS, NEAR OM VARIETY STORE","","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"AAROGYAM MEDICOS","CHANDAN NAGAR, NEAR JIYA MEDICOS","+919897463106","General Trade","RACE COURSE","RACE COURSE",MA
"GOYAL PROV STORE","DALANWALA, NEAR G MART","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"CHADDA TRADING COMPANY","KOTWALI, KOTWALI","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"THE VOGUE STORE","DOON VIHAR, DOON VIHAR JAKHAN","+917217203999","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"SAI GEN STORE","OLD MUSSOORIE ROAD, OPP CHOUDHARY MEDICOS","","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"PRAGATI GEN STORE","DHARAMPUR, OPPOSITE LIC BUILDING","+919997865831","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"RANJEET","","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"NARENDRA SINGH","SAHARANPUR","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"MADAN LAL","HANUMAN CHOWK, HANUMAN CHOWK","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"KHURANA COSMETICS","DHAMAWALA, 137/1 DAHMAWALA RAJA ROAD","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"GARG DEPARTMENTAL","DEHRA KHAS, NEAR NANDA MEDICAL","+918077997851","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"AMRITA RETAIL","NALAPANI CHOWK, SD ROAD NALAPANI CHOWK","","General Trade","SD ROAD","SD ROAD",MA
"RIDDHI SIDDHI MART","RAIPUR, NEAR DONALI CHOWK BALAWALA ROAD","+917819936667","General Trade","RAIPUR","RAIPUR",MA
"CARE MEDICAL","NEHRU COLONY, OPP WATER TANK OFFICE","+917982053323","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"SUBHASH GEN STORE","DAKRA, AGGARWAL MART NEAR BABA MEDICAL","","General Trade","KAULAGARH","KAULAGARH",MA
"SINGH MEDICAL","NSM MARG, NSM MARG","+919412403287","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"KANHA MINI MART","MAJRI MAFI, MOHKAMPUR","","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"SWASTIK PHARMACEUTICAL","VIJAY PARK, VIJAY PARK","+916396597566","General Trade","PANDITVARI","PANDITVARI",MA
"CARE N CURE","DEHRA KHAS, VIDHYA VIHAR DEHRA KHAS","+917055706664","General Trade","KARGI","KARGI",MA
"BIRLA DEPT STORE","CHANDRABANI, OPPOSITE OF HAPPY HEALTH SWADESHI","+916398330167","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"UK MART","JOGIWALA, OPP MAHESHWARI STORE","+919999861390","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"NEGI MULTI SHOP","6 NO PULIYA, 6 NO PULIYA CHOWK","+919389593951","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"DANDRIYAL PHARMACY","RING ROAD, NEAR BHARAT PETROL PUMP","+918860449018","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"JIYA GEN STORE","SD UPPER, NEAR RUDRA MART","+918077878236","General Trade","SD ROAD","SD ROAD",MA
"OM GEN STORE","NEHRU GRAM, NEAR ST JOHN ACADEMY SCHOOL","+918923216240","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"FUNKY TOWN","VIJAY PARK, OPP IMA BLOOD BANK NEAR AR MEDICOS","+918588067801","General Trade","PANDITVARI","PANDITVARI",MA
"SMILE STORE","SELAQUI (NEW), SMILE STORE NEW STORE","","General Trade","PANDITVARI","PANDITVARI",MA
"SHIV MEDICAL","RING ROAD, NEAR DUN BASKET","+919627316091","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"PANWAR GEN STORE","KALANKI VIHAR, NEAR TOP BAKERS NAWADA ROAD","","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"RAO GEN STORE","GMS ROAD, BALLUPUR CHOWK","+919719945293","General Trade","KAULAGARH","KAULAGARH",MA
"KOMAL COSMETICS","RAIPUR, RAIPUR CHOWK","+917830153780","General Trade","RAIPUR","RAIPUR",MA
"MAHADEV GIFT GALLERY","DOBHAL CHOWK, NEAR DOBHAL CHOWK","+919760410271","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"GARHWAL DEPARTMENTAL","MAJRI MAFI, NEARBY ASWAL GEN STORE","","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"NEW BADRI MEDICAL","RAJEEV NAGAR, NEXT TO NEW UNIVERSAL STORE","+917500428104","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"BHATT MEDICOSE","MALSI, OPP AP MEDICOSE","+917088652586","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"BALAJI COSMETICS","NESHVILLA ROAD, OPP BALODI MEDICOS","","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",MA
"JAI BALAJI MEDICOSE","DOON HOSP, DOON HOSPITAL","+917906347300","General Trade","RACE COURSE","RACE COURSE",MA
"SAJWAN MEDICAL","PREM NAGAR, DEEP MEDICOSE VALI GALI MEIN","+918449825061","General Trade","PREM NAGAR","PREM NAGAR",MA
"SHREE NARAYAN MEDICAL","KEDARPURAM, NEAR GOEL TRADERS","+919259638881","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"DIKSHA COSMETIS","HARRAWALA, NEAR NEW BADOLA MEDICAL/VARDAAN MED","","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"POONAM MEDICAL","HARIDWAR ROAD, OPP KAILASH HOSPITAL","+918126625989","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"OM SAI RETAIL","MUNICIPAL ROAD, NEAR KUMAR SONS CHEMIST","+917417229660","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"DATA KIRANA BHANDAR","DAKRA, OPP BABA MEDICAL","+919897534711","General Trade","KAULAGARH","KAULAGARH",MA
"SANA PROV","TURNER ROAD, NEARBY RATHORE MEDICAL","+919837249587","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"SHREE RAM MEDICAL","BALLIWALA CHOWK, BALLIWALA CHOWK","+919639410796","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"JAI MAA RAJESHWARI MED","RING ROAD, NEXT TO STOP AND SHOP","+919837718702","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"OM PHARMACY","RAIPUR ROAD, SD CROSSING TOWARDS RAIPUR","+919792411114","General Trade","SD ROAD","SD ROAD",MA
"AARADHYA ENTERPRISES","RAIPUR, NEARBY SHANTALA DEPT","+919599033139","General Trade","RAIPUR","RAIPUR",MA
"JAIN DAIRY & STORE","EKTA VIHAR, LANE NO 1A EKTA VIHAR SD ROAD","+919897059048","General Trade","SD ROAD","SD ROAD",MA
"SUNRISE MART","IT PARK, NEAR DAUGHTER CHEMIST","+917017188101","General Trade","SD ROAD","SD ROAD",MA
"DEV BHOOMI PHAR","BALLIWALA CHOWK, BALLIWALA CHOWK","+918384822083","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"SHREE SHYAM GROCERY","BANSAL HOME, BANSAL HOME","+919557723903","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"KALPANA MEDICAL","CHAKRATA ROAD, OPP IMA BLOOD BANK","+917017589275","General Trade","PANDITVARI","PANDITVARI",MA
"NEW KAILASH ENTRP","RAJPUR ROAD, OPP PANTALOON SHOWROOM","+919719444692","General Trade","RAJPUR LOWER","RAJPUR LOWER",MA
"SAI MEDICAL","CHAKRATA ROAD, OPP APPOLO PHARMACY","+919997997607","General Trade","PANDITVARI","PANDITVARI",MA
"SHREE MEDICOS","WILDLIFE ROAD, OPP ROAD OF DOON MEDICAL","+919528947157","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"OLD BHATT HEALTHCARE MEDI","KARGI, NEAR BENGALI KOTHI CHOWK","+918376974427","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"NANKANI STORE","MACHI BAZAR, MACHI BAZAR","+919897482858","General Trade","PALTAN BAZAR","PALTAN BAZAR",MA
"NEW UNIVERSAL STORE","CANAL ROAD, CANAL ROAD","+919927806079","General Trade","RAJPUR LOWER","RAJPUR LOWER",MA
"HARNARAYAN SURAJBHAN","PANDITWARI, PANDITWARI","+919412984769","General Trade","PANDITVARI","PANDITVARI",MA
"BRIJ STORE","KAULAGARH, NEAR RAVI MEDICOS","+918476939790","General Trade","KAULAGARH","KAULAGARH",MA
"FRIENDS MEDICAL","POST OFFICE ROAD, NEAR AIRHANT STORE","+919997374074","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"DAUGHTER CHEMIST","IT PARK, SOLANKI ANDER GALI MEIN","+919897581510","General Trade","SD ROAD","SD ROAD",MA
"CHOTA RAJESH","","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"GARHWAL GEN STORE","TURNER ROAD, NEAR CHICHU STORE","+918287742635","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"MAHADEV PHARMACY","6 NO PULIYA, OPP NEGI MULTI SHOP","+918937965706","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"SATAKSHI MEDICAL","CHANDRABANI, NEAR DEEPAK GENERAL","+919720034930","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"CHAHAK COSMETICS","CHANDRABANI, NEAR SAPNA COLLECTION","+919927184200","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"MADINA STORE","DOBHI CHOWK, NEAR PANWAR STORE","+919808537286","General Trade","RACE COURSE","RACE COURSE",MA
"DAILY DELIGHT GROCERY","SAI LOK, NEAR SAI LOK CHOWK","+918755780254","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"NAUTIYAL GEN STORE","RISHI VIHAR, NEAR NAVEEN GEN STORE, ITBP ROAD","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"MAA BHAGWATI STORE","HARRAWALA, NEAR DIKSHA COSMETIC","+918979205785","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"RANA COSMETICS","IT PARK, NEAR SUNRISE MART","","General Trade","SD ROAD","SD ROAD",MA
"AVNI MEDICAL AGENCIES","THANO, THANO ROAD","","General Trade","ZOUTER","ZOUTER",MA
"SHALINI COSMETICS","NIMBUWALA, OPP ASIAN PHARMACY","+918192888023","General Trade","KAULAGARH","KAULAGARH",MA
"CHIKARA PHARMACY","ITBP ROAD, NEAR LEO BAKERS ITBP ROAD","+919888911130","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"LIFE LINE HEALTHCARE","DEHRAKHAS, OPP SAI DENTAL CLINIC","+918439901172","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"SANCHI COSMETIC","CHANDAN NAGAR, NEAR HEALTH JUICE CORNER","+917017935954","General Trade","RACE COURSE","RACE COURSE",MA
"MAA RENUKA CHEMIST","RING ROAD, NEAR OPP OF VEGA STORE","+919458380266","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"AMOLI PHARMACY","MOHKAMPUR, FLYOVER KE NICHE","","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"DAILY NEEDS GROCERY","MAJRA, OPP NEGI SWEETS","","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"J J TRADER","SAHARANPUR CHOWK, NEAR GOYAL SWEETS","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"GREEN GROCERY MART","DALANWALA, GRACIOUS GROCERY","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"KRISHNA FANCY STORE","PALTAN BAZAR, PLATAN BAZAR","+918126296654","General Trade","PALTAN BAZAR","PALTAN BAZAR",MA
"NAMDEV GEN STORE","NESHVILLA ROAD, NEAR GUPTA PRO","+919557116599","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",MA
"DHARMENDER PROV STORE","BRHAMPURI, BHRAMPURI CHOWK","+919634300696","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"SMART BUY","SARASWATI VIHAR, MATA MANDIR ROAD","+919027806804","General Trade","RACE COURSE","RACE COURSE",MA
"DURGA COSMETICS","KARGI ROAD, NEAR SUVIDHA KARGI ROAD","+918909644892","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"KAUSHIKI COSMETICS","RISHI VIHAR, RISHI VIHAR","+919149116717","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"SUPER STORE","RAJENDER NAGAR, KAULAGARH ROAD","+919897491520","General Trade","PANDITVARI","PANDITVARI",MA
"FLOSS N GLOSS MED","SARASWATI VIHAR, AFTER PARASHREE","+917018366719","General Trade","RACE COURSE","RACE COURSE",MA
"ART HOME","ASHTLEY HALL, RAJPUR ROAD","","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",MA
"ATHARAVA PHARMACY","BALBIR ROAD, NEAR GREEN GROCERY","+919897662834","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"ROY MEDICOS","IT PARK, IT PARK","","General Trade","SD ROAD","SD ROAD",MA
"OLD THE NEW SHOP","","","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"SHREE SWASTIKA MATRI DAWA","KARGI, NEAR PASHUPATI DEPT","+918923666108","General Trade","KARGI","KARGI",MA
"BHATT HEALTHCARE MEDI","KARGI, NEAR BENGALI KOTHI CHOWK","+918376974427","General Trade","KARGI","KARGI",MA
"ADVIK ENTERPRISES","KARGI CHOWK, NEAR KARGI CHOWK BANJARAWALA ROAD","","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"BUY BUY STORE","IT PARK, A UNIT ELITE HOSPITALITY","","General Trade","SD ROAD","SD ROAD",MA
"DAILY NEEDS","LADPUR, NEAR BP PETROL PUMP OPP RAMOLA MEDI","+918979692639","General Trade","RAIPUR","RAIPUR",MA
"RENU MEDICAL","DAKRA, DAKRA BAZAR","","General Trade","KAULAGARH","KAULAGARH",MA
"NEW BANSAL GEN STORE","DAKRA, DAKRA BAZAR","+916397185223","General Trade","KAULAGARH","KAULAGARH",MA
"OLD VISHNU KUMAR VIJAY KUMAR","DAKR, DAKRA BAZAR","+919897109851","General Trade","KAULAGARH","KAULAGARH",MA
"SHREE GANPATI MEDICAL","KARGI ROAD, NEAR SUVIDHA KARGI ROAD","","General Trade","KARGI","KARGI",MA
"THE FAMILY MART","HATHIBARKALA, VIJAY COLONY","+918163047131","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",MA
"KRISHNA MEDICOS","RANA CHOWK, NEAR SIMRAN PROV PREM NAGAR","+919917256317","General Trade","PREM NAGAR","PREM NAGAR",MA
"ASHOK PROVISION STORE","NALAPANI RO, KARANPUR","","General Trade","KARANPUR","KARANPUR",MA
"ANAND SAHNI STAFF","","","General Trade","PALTAN BAZAR","PALTAN BAZAR",MA
"OLD SIDDHI VINAYAK MEDICAL","KARGI, KARGI","+917037928364","General Trade","KARGI","KARGI",MA
"SHIVAKASH PHARMACY","RAIPUR, OPP HRJ DEPT","707858857","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"NEX GEN MART","FUWARA CHOWK, NEAR GRAH SANGRAH","+919359909904","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"AASTHA GEN STORE","CHANDRABANI, NEAR RAJU GEN STORE","+918273922781","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"YOUR'S MEGA MART","SD ROAD, VISHWNATH ENCLAVE","+917895689949","General Trade","SD ROAD","SD ROAD",MA
"SHAGUN COSMETICS","NIMBUWALA, NEAR HUNGRY EYE MOMOS","+918791841303","General Trade","KAULAGARH","KAULAGARH",MA
"ASHOK ANIL ENTERPRISES (LLP)","VIKA, VIKAS NAGAR","","General Trade","SUVIDHA","SUVIDHA",MA
"INDIYANO","MOHTHROWALA ROAD, NEAR VISHAL DEPT","+917817868960","General Trade","KARGI","KARGI",MA
"ASHIYANA BAKERS","HARIDWAR ROAD, HARIDWAR ROAD","","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"GROCERY SPOT","MIYAWALA, MIYAWALA","+919954675442","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"KHAN GEN STORE","DOON VIHAR, OPP SRIJAN PUBLIC SCHOOL","+918077833100","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"BAKE MASTER","RAJPUR ROAD, OPP GANDHI ROAD","","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",MA
"INDIAN MEDICAL","SURI CHOWK, SURI CHOWK","+918755025979","General Trade","RACE COURSE","RACE COURSE",MA
"AROMA'S BAKERY","RAIPUR, RAIPUR","+919068272584","General Trade","RAIPUR","RAIPUR",MA
"JATIN KOHLI","SHADANI, DDN","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"LALIT TRADERS","HANUMAN CHOWK, HANUMAN CHOWK","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"PHARMA HUB","PREM NAGAR, SINGH MEDICAL","","General Trade","PREM NAGAR","PREM NAGAR",MA
"RAHUL DAIRY","CLEMENT TOWN, NEAR POLIC CHOWKI","","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"ARYA COSMETICS","AJABPURKALAN, AJABPUR CHOWK","+918958207443","General Trade","RACE COURSE","RACE COURSE",MA
"ADD 2 CART","PANDITWARI, PANDITWARI","","General Trade","PANDITVARI","PANDITVARI",MA
"SAI RAM MEDICAL STORE","BALLUPUR CH, OPPOSITE MR. CARE","","General Trade","PANDITVARI","PANDITVARI",MA
"TRUCARE PHARMACY","CHARKHI GATE, NEAR GUPTA CHARKHI GATE","+917251926312","General Trade","KAULAGARH","KAULAGARH",MA
"SATISH GEN STORE","RAJEEV NAGAR, NEXT TO BAILWAL COSMETICS","+917017903773","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"KUNWAR UNCLE","","","General Trade","ZOTHER","ZOTHER",MA
"SHIV MEDICAL","BHARTWAL CHOWK, CHANDRABANI","+918273866568","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"RATURI COMM.","SARASWATI VIHAR, NEAR SMART BUY","+919997490017","General Trade","RACE COURSE","RACE COURSE",MA
"VISHNU KUMAR VIJAY KUMAR","GARHI, OPP VINOD CHEMIST","+919897109851","General Trade","KAULAGARH","KAULAGARH",MA
"A N DAIRY","NESHVILLA ROAD, BINDRA BUN LOK NATH","","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",MA
"BIKANER SWEET SHOP","TURNER ROAD, TURNER ROAD","+917015343203","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"BUY FRESH","CHANDRABANI, CHANDRABANI","+917618300061","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"DOON GENERAL STORE","CLEMENT TOWN, NEAR POLICE CHOWK, DEHRADUN","","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"JAUNSARI DAIRY AND GENERAL STORE","BHOJAWALA ROAD NEAR DURGA MANDIR","+917017640965","General Trade","ZOUTER","ZOUTER",MA
"GOVIND PAL GEN STORE","CANAL ROAD, OPP MAA BALA SUNDRI MANDIR","+917055324068","General Trade","RAJPUR LOWER","RAJPUR LOWER",MA
"BIKANER SWEET SHOP","ITBP ROAD, ITBP ROAD","+919636742066","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"SHEKHAR REFRESHMENT POINT","KARANPU, NEAR MOTHER DAIRY","+919897667888","General Trade","KARANPUR","KARANPUR",MA
"LOTUS PHARMACY","VASANT VIHAR, NEAR NISAH GHERA","+917456070672","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"BIKANER MISTHAN","SD CROSSING, OPP GURUNANAKSCHOOL NEAR OMPHARMACY","+917297877065","General Trade","SD ROAD","SD ROAD",MA
"SHREE FAST FOOD AND SWEETS","SD ROA, OPP WHISTLING WOODS","+919193413006","General Trade","SD ROAD","SD ROAD",MA
"NARESH DAIRY","PREMNAGAR, JOTI MANDI NEAR SINGH MEDICAL","+919760584569","General Trade","PREM NAGAR","PREM NAGAR",MA
"LAVANAYA GEN STORE","RANA CHOWK, NEAR SIMRAN STORE","+919557253932","General Trade","PREM NAGAR","PREM NAGAR",MA
"KARTIK GEN STORE","LOVELY MARKET, VASANT VIHAR","+919997315108","General Trade","PANDITVARI","PANDITVARI",MA
"GURLEEM TRADERS","HANUMAN CHOWK, NEAR NAVEEN VEGETARIAN","+917906300254","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"SHVETDHARA MILK & SWEET BAR","TAPOVAN ROAD","+919411171046","General Trade","RAIPUR","RAIPUR",MA
