name,address,phone,type,delivery_route,team_id
"KHALSA COSMETIC - PREMNAGAR","PREMNAGAR","9520999892","General Trade","PREM NAGAR",MA
"MAA SANTOSHI CHEMIST - DOON HOSPITA","OPP. DOON HOSPITAL","8057080709","General Trade","RACE COURSE",MA
"M S MEDICAL - DOON HOSPITAL","OPP DOON HOSPITAL","7454903335","General Trade","RACE COURSE",MA
"DAILY ESSENTIAL - KALIDAS ROAD","KALIDAS ROAD","9719077528","General Trade","NESHVILLA ROAD",MA
"MAHAWAR GENERAL STORE - DEHRA KHAS","DEHRA KHAS","9411137255","General Trade","DEHRA KHAS",MA
"AKASH MEDICOS - BUDHI CHOWK","BUDHI CHOWK","9412937012","General Trade","ITBP-GOVIND GARH",MA
"RETAIL CUSTOMER A/C","","","General Trade","DHARAMPUR 2nd",MA
"OLD THE FAMILY MART - HATTHIBARKALA","HATTHIBARKALA","9927679926","General Trade","ZSHOP CLOSED",MA
"ASHIRWAAD MEDICOS - DEHRAKHAS","""NEAR PNB ATM, SAI ENCLAVE"", DEHRAKHAS","05","General Trade","7455074098",MA
"ABHISHEK COSMETICS - BUDHOWALA","BUDHOWALA","9997605841","General Trade","ITBP-GOVIND GARH",MA
"RAWAT GEN STORE - BUDHOWALA","BUDHOWALA","9808511550","General Trade","ITBP-GOVIND GARH",MA
"OLD CARE N CURE - SUBHASH NAGAR","SUBHASH NAGAR","8171665176","General Trade","CLEMENT TOWN",MA
"AS PRO STORE - HANUMAN CHOWK","HANUMAN CHOWK","","General Trade","HANUMAN CHOWK",MA
"MUKESH AATA CHAKKI - DALANWALA","DALANWALA, NEAR WATER TANK","9411362050","General Trade","RACE COURSE",MA
"SRISHTI MEDICAL STORE - BUDHIWALA","NEAR AGGARWAL STORE","8192870273","General Trade","ITBP-GOVIND GARH",MA
"PARIJAT PHARMACY - BUDHIWALA","BUDHIWALA","8755126985","General Trade","ITBP-GOVIND GARH",MA
"AAYUSH MEDICAL STORE - BADOWALA","BADOWALA","","General Trade","ITBP-GOVIND GARH",MA
"SUNDRAM NARAYAN INDUSTRY - SD ROAD","MANDAKANI VIHAR","7302907321","General Trade","SD ROAD",MA
"JENUS LIFESCIENCE - RISHI VIHAR","RISHI VIHAR","9457891264","General Trade","ZNPA",MA
"TASHU STORE - BUDUWALA","BADOWALA","7456014141","General Trade","ITBP-GOVIND GARH",MA
"BABU SHANKAR - GURU ROAD","NEAR BASTI KALYAN ASHRAM","8865808201","General Trade","DEHRA KHAS",MA
"TOOTH-PICK - SD ROAD","""GROUND FLOOR, SHOP S-9"", SD ROAD","05","General Trade","8510022222",MA
"MARS MEDICOS - FUWARA CHOWK","RING ROAD FUWARA CHOWK","9068888023","General Trade","FUWARA CHOWK",MA
"MAA BHAGWATI WHOLESALE - DEEP NAGAR","DEEP NAGAR","8433445098","General Trade","Unassigned",MA
"SHIVA COSMETICS & BOOK DEPOT","ITBP ROAD, SEEMA DWAR","","General Trade","ITBP-GOVIND GARH",MA
"GUPTA MEDICOS - SUBHASH NAGAR","NEAR GUPTA STORE",""9760503030","General Trade","9760437861"",MA
"TOP BAKERS N CONF - MAJRI MAFI","NAWADA ROAD","7060738777","General Trade","MOHKAMPUR",MA
"SWEETY MEDICAL - RACE COURSE","SURI CHOWK","7253911817","General Trade","RACE COURSE",MA
"RAUTHAN GEN STORE - RING ROAD","NEAR JAGDAMBA MEDICAL","9520225002","General Trade","MOHKAMPUR",MA
"SITARAM ALOK KUMAR - DAKRA","NEAR RENU MEDICAL","9897534711","General Trade","ZSHOP CLOSED",MA
"SUNIL PROV STORE - CHUKKUWALA","CHUKKUWALA, NEAR SMILE MEDICAL","7088835402","General Trade","CHAKRATA ROAD",MA
"HARI RAM N SONS - LYASA CHOWK","NEAR SHAGUN COLLECTION","9412438483","General Trade","CHAKRATA ROAD",MA
"PAL MEDICOS - BUDUWALA","BADOWALA","","General Trade","ITBP-GOVIND GARH",MA
"PURCHASES LOCAL  8.00%","","","General Trade","Unassigned",MA
"ANAND MATTA TRADING CO. 23-24","""MOCHI GALI, DARSHINI GATE"", DEHRADUN","05","General Trade","Unassigned",MA
"KAPOOR KIRANA STORE - DHARAMPUR","NEAR GULATI CHEMIST","9870634528","General Trade","DHARAMPUR 2nd",MA
"SHARDA STORE - MOHKAMPUR","NEAR MAHAWAR PROV STORE, FLYOVER KE NICHE","8909810181","General Trade","MOHKAMPUR",MA
"GUPTA GEN STORE - CANAL ROAD","OPP UNIVERSAL SALES, AFTER GOVT WINE SHOP","9706707178","General Trade","RAJPUR LOWER",MA
"KHUSHI FAMILY STORE - BUDOWALA","NEAR PETROL PUMP BUDOWALA","7021353544","General Trade","ITBP-GOVIND GARH",MA
"TARA HEALTH CARE - BUDOWALA","DEFENSE COLONY BUDOWALA","7017860714","General Trade","ITBP-GOVIND GARH",MA
"DAUGHTER STATIONARY - MANDAKANI VIH","MANDAKANI VIHAR","9027785425","General Trade","SD ROAD",MA
"FAIR DEAL CHEMIST - DOON HOSPITAL","DOON HOSPITAL","","General Trade","RACE COURSE",MA
"TAVISHI AGENCY - DEHRA KHAS","DEHRA KHAS","","General Trade","DEHRA KHAS",MA
"DOON BEAUTY COSMETIC - KALIKAMANDIR","NEAR KALIKA MANDIR","7668269473","General Trade","CHAKRATA ROAD",MA
"NITIN GEN STORE - NIMBUWALA","NIMBUWALA, PAYMENT 2 PM SE PEHELE","9410154026","General Trade","KAULAGARH",MA
"AMIT CHAWLA STORE - HANUMAN CHOWK","SUBJI MANDI","","General Trade","HANUMAN CHOWK",MA
"SONIYA COSMETIC - BHANDARI BAGH","NEAR AL ENTERPRISES","6398680923","General Trade","DEHRA KHAS",MA
"JUGRAN BAKERS - RING ROAD","NEAR GANPATI STORE","9412953003","General Trade","MOHKAMPUR",MA
"SHUBHAM GEN STORE - PREMNAGAR","PREMNAGAR, NEAR KISHOR MEDICAL","8433245407","General Trade","PREM NAGAR",MA
"BBN CHEMIST - DHARAMPUR","OPP KOMAL COSMETIC","9760212621","General Trade","DHARAMPUR 2nd",MA
"PURCHASES LOCAL  4.00%","","","General Trade","Unassigned",MA
"CHAIR","OFFICE","","General Trade","Unassigned",MA
"JAI MAA DURGA SUPER ST - PREM NAGAR","NEAR RAGHUWARMEDICAL THAKURPUR ROAD","9568122767","General Trade","ZSHOP CLOSED",MA
"O2 ZONE - PREM NAGAR","TYAGI MARKET OPP MINI STORE","8630378531","General Trade","PREM NAGAR",MA
"GST A/C","","","General Trade","Unassigned",MA
"SARTHAK STORE - KHURABURA","BINDAL ROAD","9557313011","General Trade","CHAKRATA ROAD",MA
"VAISHNAVI MEDICAL - RING ROAD","NEAR 6 NO PULIYA","","General Trade","MOHKAMPUR",MA
"DIMRI MEDICAL - BUDOWALA","NEAR RAWAT GENERAL STORE, DIMRI","9760635300","General Trade","ITBP-GOVIND GARH",MA
"OLD SHIVAYE SUPER STORE - DEFENCE C","NEAR SHRI RAMA MEDICAL","8755679473","General Trade","FUWARA CHOWK",MA
"SHANNU DEPT STORE - GMS ROAD","OPP SAFFRON LEAF","9634581007","General Trade","ITBP-GOVIND GARH",MA
"SANJAY PROV STORE - NALAPANI ROAD","NEAR VINAY PROV","9837307693","General Trade","KARANPUR",MA
"RENT SECURITY","","","General Trade","Unassigned",MA
"SECURITY A/C ELECTRICITY","","","General Trade","Unassigned",MA
"RESHAM PHARMACY - CHAKRATA ROAD","CHAKRATA ROAD","","General Trade","PANDITVARI",MA
"PERSONAL EXP (PROP)","","","General Trade","Unassigned",MA
"RUCHI PHARMA DISTRIBUTORS PRIVATE L","""ISHVIKA TOWER, NIRANJANPUR"", GMS ROAD","05","General Trade","Unassigned",MA
"UNIVERSAL SALES - CANAL ROAD","CANAL ROAD","","General Trade","RAJPUR LOWER",MA
"A P MEDICOS - MALSI","MAIN MUSSORIE ROAD, NEAR MALSI SUPER STORE","9760204781","General Trade","RAJPUR UPPER",MA
"ASHOK ANIL ENTERPRISES (LLP) - PATE","PATEL NAGAR","","General Trade","Unassigned",MA
"ASHOK ANIL ENTERPRISES (LLP) - NALA","""NALAPANI CHOWK, SD ROAD""","05","General Trade","Unassigned",MA
"ASHOK ANIL ENTERPRISES (LLP) - SUDH","SUDDHOWALA","","General Trade","Unassigned",MA
"ASHOK ANIL ENTERPRISES (LLP) - LAVA","LAVANA MALL","","General Trade","Unassigned",MA
"ASHOK ANIL ENTERPRISES (LLP) - RAJU","""GROUND FLOOR, 174/291, RAJPUR ROAD""","","General Trade","Uttarakhand",MA
"ASHOK ANIL ENTERPRISES (LLP) - KEDA","KEDARPUR","","General Trade","Unassigned",MA
"ASHOK ANIL ENTERPRISES (LLP) - VASA","VASANT VIHAR","","General Trade","Unassigned",MA
"ASHOK ANIL ENTERPRISES (LLP) - MOHB","""GROUND FLOOR, OM GOMTI TOWER, MAUZA""","","General Trade","Uttarakhand",MA
"ASHOK ANIL ENTERPRISES (LLP) - KESH","KESHAV ROAD","","General Trade","Unassigned",MA
"BANGA ELECTRICALS - BALLIWALA CHOWK","BALLIWALA CHOWK","7451068440","General Trade","ITBP-GOVIND GARH",MA
"ASHOK ANIL ENTERPRISES (LLP) - BALL","""VIBRANT TOWER, NEAR SYNERGY HOSPITA"", ""BALLUPUR CANAL ROAD","Uttarakhand","General Trade","05",MA
"KHALSA MEDICAL STORE - PATEL NAGAR","OPP PNB BANK PATEL NAGAR","9068591237","General Trade","DEHRA KHAS",MA
"ABHISHEK MEDICAL - EC ROAD","NEAR VAISH NURSING HOME",""8979717717","General Trade","9897745672"",MA
"SHAKUNTALA MEDICAL STORE - TURNER R","TURNER ROAD","8954634632","General Trade","CLEMENT TOWN",MA
"GLORIOUS INTERIROR & DESIGNS","""30 RAJA ROAD, OPP SADHURAM INTER CO"", LLEGE","05","General Trade","Unassigned",MA
"A S ASSOCIATES - CANAL ROAD","""30/21, BODY GUARD, CANAL ROAD""","Uttarakhand","General Trade","05",MA
"ABHI ENTERPRISES - HANUMAN CHOWK","HANUMAN CHOWK","","General Trade","HANUMAN CHOWK",MA
"HIMALAYAN EAST & WEST CITY CHEMIST","HARIDWAR ROAD, DEHRADUN","0135-2666909","General Trade","FUWARA CHOWK",MA
"RASIK RAM","DEHRADUN","","General Trade","ZOTHER",MA
"N K DEPT STORE - MAJRI MAFI","MAJRI MAFI","9897223619","General Trade","MOHKAMPUR",MA
"RAMA KRISHNA TRANSPORT CO.","""1-C, HARIDWAR ROAD, NEAR PRINCE CHO""","","General Trade","Uttarakhand",MA
"ASHOK ANIL ENTERPRISES (LLP) - IT P","IT PARK","","General Trade","Unassigned",MA
"MJ TRADERS - SEWLA KALA","AFTER NEHA COSMETICS","","General Trade","CLEMENT TOWN II",MA
"KG VENTURES - KARGI","FRESH BERRY, DOON UNIVERSITY ROAD","","General Trade","KARGI",MA
"OM SAI MEDICAL STORE - SAI LOK","SAI LOK PHASE-1","","General Trade","ITBP-GOVIND GARH",MA
"STOP & SHOP - RING ROAD","RING ROAD","8909079438","General Trade","MOHKAMPUR",MA
"LAXMI COSMETICS - RAIPUR ROAD","NEAR SHIV MANDIR","9675308451","General Trade","RAIPUR",MA
"SHIVALYA MEDICAL - RAIPUR CHOWK","RAIPUR CHOWK","7248261558","General Trade","RAIPUR",MA
"SAMRIDHI STORE - KAULAGARH","NEAR ROSHNI ENTERPRISES","7895130048","General Trade","KAULAGARH",MA
"TILAK ENTERPRISES","""76 MOH, JHARAN, PEETH BAZAR""","Uttarakhand","General Trade","05",MA
"AROMA GIFT GALLERY - KARANPUR","KARANPUR","8171190542","General Trade","KARANPUR",MA
"USMANI GENERAL STORE - RUDRAPRAYAG","""MAIN MARKET, RUDRAPRAYAG""","05","General Trade","9412966272",MA
"VISHAL GENERAL STORE - CANAL ROAD","""G-FLOOR, 17/1, BISHAN TOWER""","Uttarakhand","General Trade","05",MA
"THE HOUSE OF KHADI ESSENTIAL(UP)","""SHEMRA PLOT NO 2/21, 4TH FLOOR, ""","","General Trade","Uttar Pradesh",MA
"GURU KRIPA FAMILY CAMP - BALLUPUR","BALLUPUR","9897346932","General Trade","KAULAGARH",MA
"COMFORT GRID TECHNOLOGIES PVT LTD","","","General Trade","Unassigned",MA
"SANJEEV SINGHAL AND CO.","""1, NETAJI STORE, TILAK ROAD""","Uttarakhand","General Trade","05",MA
"ORANGE DEPT STORE - SAI LOK","GMS ROAD","9899901836","General Trade","ITBP-GOVIND GARH",MA
"AJAY THAPA","","","General Trade","DHARAMPUR 2nd",MA
"BHAWANI MEDICOS - CANAL ROAD","NEAR BALA SUNDRI MANDRI","8006901092","General Trade","RAJPUR LOWER",MA
"K & C ALLIANCES - GMS ROAD","GMS ROAD","","General Trade","ITBP-GOVIND GARH",MA
"GURU KRIPA STORE - SAI LOK","SAI LOK","9837771090","General Trade","ITBP-GOVIND GARH",MA
"S M TRADERS","""824, BHANDARI BAGH, OPP. SHIV RAM""","","General Trade","Uttarakhand",MA
"MAHENDRA HEALTHCARE - IT PARK ROAD","""SHOP NO6, 7, SHAURYA RESIDENCY""","Uttarakhand","General Trade","05",MA
"R R COSMETICS - RISHI VIHAR","RISHI VIHAR ITBP","7017122801","General Trade","ITBP-GOVIND GARH",MA
"SHREE VINAYAK MEDICAL - ARAGHAR","ARAGHAR CHOWK","","General Trade","RACE COURSE",MA
"JITENDER JI KAI","","","General Trade","DHARAMPUR 2nd",MA
"VAIBHAV CHEMIST - PRINCE CHOWK","NEAR JAIN DHRAMSHALA","8171651355","General Trade","RACE COURSE",MA
"VIJAY SAHNI","","6398779448","General Trade","DHARAMPUR 2nd",MA
"NARENDER SINGH - SAHARANPUR","SAHARANPUR","","General Trade","DHARAMPUR 2nd",MA
"ASHVINI TAKRAL - SAHARANPUR","SAHARANPUR","","General Trade","DHARAMPUR 2nd",MA
"PANWAR MEDICAL - DHARAMPUR","NEAR SAGAR TRADING","9528206238","General Trade","RACE COURSE",MA
"INDIAN MEDICAL - NIRANJANPUR","NEAR GANPATI CORNER","8445838439","General Trade","DEHRA KHAS",MA
"HAPPY HEALTH SWADESHI HERBAL MART","NEAR UK12 STORE BANSAL HOME","9719624333","General Trade","CLEMENT TOWN II",MA
".S M TRADERS - CREDITOR","DEHRADUN","","General Trade","ZOTHER",MA
"ASHOK ANIL ENTERPRISES (LLP) - WARE","""WARE HOUSE, PATEL NAGAR INDUSTRIAL"", ""AREA","Uttarakhand","General Trade","05",MA
"SAMRIDHI STORE - CANAL ROAD","NEAR SANGAM DAIRY & STORE","","General Trade","RAJPUR LOWER",MA
"BISHT PRO STORE - MATA MANDIR ROAD","NEAR LAXMI MEDICAL","","General Trade","RACE COURSE",MA
"ASHOKA STORE - CLEMENT TOWN","CLEMENT TOWN","7351765636","General Trade","CLEMENT TOWN",MA
"NEGI MINI MART - GANGOTRI VIHAR","KANDOLI CANAL ROAD","9897954760","General Trade","RAJPUR LOWER",MA
"RAJEEV TRADING - DAKRA","DAKRA","9897860127","General Trade","KAULAGARH",MA
"MANISH THAPA STAFF","","","General Trade","DHARAMPUR 2nd",MA
"FAYDA BAZAR - RING ROAD","RING ROAD","9719591739","General Trade","MOHKAMPUR",MA
"SANJEEVANI MEDICOS - RAIPUR","EXTREME BAD PAYMENT IN JA, ONLY CASH DEALING","8077302662","General Trade","ZNPA",MA
"DINESH STORE - VIKAS NAGAR","VIKAS NAGAR","9557334184","General Trade","ZOUTER",MA
"KE HEALTHCARE PRIVATE LIMITED","""3/159, VISHWAS KHAND"", BEHIND RESHAM NIDESHALAY VISHWAS","09","General Trade","Unassigned",MA
"SATYAM MEDICAL STORE - PREMNAGAR","NEAR MAKIN SUPER STORE","8006640190","General Trade","PREM NAGAR",MA
"ANUJ KUMAR - MERCHANDISER","MERCHANDISER","","General Trade","ZRING ROAD",MA
"VINAYAK MEDICOSE - ITBP ROAD","NEAR PRAGATI STORE","9736248485","General Trade","ITBP-GOVIND GARH",MA
"GATIMAN WELLNESS MEDICAL - GOVIND G","GOVIND GARH","9557331278","General Trade","ITBP-GOVIND GARH",MA
"PARASHREE MEDICARE - SARASWATI VIHA","NEAR PARAS CONF. SARASWATI VIHAR","9758343001","General Trade","RACE COURSE",MA
"AGGARWAL MEDICOS - TILAK ROAD","TILAK ROAD","","General Trade","HANUMAN CHOWK",MA
"SHUBHAM ENTERPRISES - DDN","DDN","","General Trade","ZOTHER",MA
"MANU MEDICOS CENTRE - SHIMLA BYPASS","SHIMLA BYPASS ROAD","","General Trade","CLEMENT TOWN II",MA
"B LAL & COMAPNY - TAPOVAN","TAPOVAN","9412974562","General Trade","RAIPUR",MA
"OM MEDICAL - MALIK CHOWK","NEAR MALIK CHOWK","","General Trade","ITBP-GOVIND GARH",MA
"ROYAL BAKERS - DEHRA KHAS","NEAR GANPATI MEDICAL","","General Trade","DEHRA KHAS",MA
"RAUTELA PROV. - DHARAMPUR","DHARAMPUR, CITY CHEMIST ROAD","8126200325","General Trade","DHARAMPUR 2nd",MA
"MEENAKSHI GEN STORE - KALIDAS ROAD","KALIDAS ROAD","","General Trade","NESHVILLA ROAD",MA
"LIFE LINE MEDICAL - DEHRA KHAS","OPP GANPATI MEDICAL, NEAR MAA SHARDA TRADING","9520820435","General Trade","DEHRA KHAS",MA
"S L MEDICOS - ITBP ROAD","ITBP ROAD","7983729067","General Trade","ITBP-GOVIND GARH",MA
"PARMOD PHARMACY - DOON HOSPITAL","OPP SURBHI CHEMIST, DOON HOSPITAL","","General Trade","RACE COURSE",MA
"SCOOTY","","","General Trade","Unassigned",MA
"NEW CHEMIST - PATEL NAGAR","OPP BOBBY KITCHEN, PATEL NAGAR","","General Trade","DEHRA KHAS",MA
"DIVYA COSMETIC - HANUMAN CHOWK","HANUMAN CHOWK","9520749057","General Trade","HANUMAN CHOWK",MA
"RAJLAXMI AGENCIES MUZAFFARNAGAR","""34/6, SOUTH CIVIL LINES, ""","Uttar Pradesh","General Trade","09",MA
"SEEMA GENERAL STORE - CHANDRABANI","CHANDRABANI CHOWK, WILDLIFE ROAD, DEHRADUN","","General Trade","CLEMENT TOWN II",MA
"KRISHNA STORE - PATHRI BAGH CHOWK","DEHRA KHAS","","General Trade","DEHRA KHAS",MA
"OLD BHATT MEDICOS - RAJEEV NAGAR","OPP BAILWAL COSMETICS, PRACHI COMPLEX","8743949424","General Trade","FUWARA CHOWK",MA
"MF QUANT ELSS 2023-2024","","","General Trade","Unassigned",MA
"RAKSHIT GEN STORE - KAULAGARH","KAULAGARH","","General Trade","ZSHOP CLOSED",MA
"MAHAVEER GENS STORE - DEHRAKHAS","DEHRA KHAS","","General Trade","DEHRA KHAS",MA
"SMILE STORE","""VILL FATHEPUR, MAIN ROAD, NEAR BY""","40","General Trade","Unassigned",MA
"SUHAG BANGLE - SEEMA DWAR","NEAR KUKRETI MEDICAL, ANDER GALI MEIN ITBP ROAD","","General Trade","ITBP-GOVIND GARH",MA
"RAWAT GEN STORE - KANDOLI","NEAR TRIMURTI GEN STORE","9927888745","General Trade","RAJPUR LOWER",MA
"MONAL PHARMACY - GAURAKHPUR","GAURAKHPUR","","General Trade","ITBP-GOVIND GARH",MA
"TOP CHEMIST - GANDHI GARAM","OPP SHANI BALAJI MANDIR","","General Trade","ITBP-GOVIND GARH",MA
"PHOENIX SOLUTION - RAJENDRA NAGAR","NEAR PARADISE COSMETICS","8273738673","General Trade","PANDITVARI",MA
"MADHU BROTHERS & CHEMIST - KAULAGAR","KAULAGARH","","General Trade","PANDITVARI",MA
"ASHU RAVINDER - HANUMAN CHOWK","HANUMAN CHOWK","","General Trade","HANUMAN CHOWK",MA
"AAJ ENTERPRISES - RISHIKESH","""SHANTI NAGAR, RISHIKESH""","05","General Trade","7310721785",MA
"KANHAIYA MEDICOS - NEAR BANSAL HOME","BANSAL HOME","8859836809","General Trade","CLEMENT TOWN II",MA
"OM SHANTI OM PHARMACY - RING ROAD","NEAR INDIAN ACADEMY SCHOOL, DOBHAL CHOWK","7505258725","General Trade","MOHKAMPUR",MA
"RADHE RADHE MINI MART - GAURAKHPUR","NEAR MAHALAXMI MEDICAL GAURAKHPUR","","General Trade","ITBP-GOVIND GARH",MA
"RAKHI SUPERMART - NESHVILLA ROAD","""GROCERY 4U, NEAR BLESSING PHARMACY""","05","General Trade","9760201608",MA
"SALARY PAYABLE","","","General Trade","Unassigned",MA
"FRESH N EASY 2 - OLD MUSSOORIE ROAD","MUSSOORIE DIVERSION","","General Trade","F N E",MA
"ANSHIKA COSMETICS - RISHI VIHAR","RISHI VIHAR","","General Trade","ITBP-GOVIND GARH",MA
"ELEGANT PLAZA - DHARAMPUR","NEAR HANUMAN MANDIR, ARAGARH","6397413001","General Trade","DHARAMPUR 2nd",MA
"SHREE BALAJI MEDICOS - CANAL ROAD","CANAL ROAD","7830993331","General Trade","ZSHOP CLOSED",MA
"RATURI DEPT - RAIPUR","""OPP DABRAL DEPT, NEAR HRJ""","05","General Trade","8433137394",MA
"GROVER MARKETING","26 BANKHANDI RISHIKESH, RISHIKESH","9808600201","General Trade","DHARAMPUR 2nd",MA
"DEVANSH HOME NEEDS - DEHRA KHAS","DEHRA KHAS","","General Trade","DEHRA KHAS",MA
"SAPNA COLLECTION - TAPOVAN ROAD","TAPOVAN ROAD","","General Trade","RAIPUR",MA
"APNA TRADERS - HANUMAN CHOWK","JHANDA BAZAR","","General Trade","HANUMAN CHOWK",MA
"HANSRAJ GUPTA & BROTHERS - GANDHI","GANDHI GRAM","","General Trade","ITBP-GOVIND GARH",MA
"UJJWAL BHAVISHYA OPPURTUNITY","TAPOVAN ROAD, SEE REMARKS","","General Trade","ZSHOP CLOSED",MA
"REALING TATOO - MDDA COLONY DALANWA","DALANWALA","","General Trade","RACE COURSE",MA
"GUPTA MEDICAL HALL - CLOCK TOWER","""38, NEW MARKET, DEHRADUN 248001""","Uttarakhand","General Trade","05",MA
"SONY NITIN ENTERPRISES - EKTA VIHAR","NEAR JAIN DAIRY EKTA VIHAR SD ROAD","8218543067","General Trade","SD ROAD",MA
"SHIV MEDIOCS - KANWALI ROAD","KANWALI ROAD","6398629449","General Trade","ITBP-GOVIND GARH",MA
"LOCMA MART - RISHI VIHAR","RISHI VIHAR","","General Trade","ITBP-GOVIND GARH",MA
"THE WINE KING - RACE COURSE","""GROUND FLOOR, SHOP NO 1, RACE COURS""","Uttarakhand","General Trade","05",MA
"AJAY CHANA STAFF","","","General Trade","ITBP-GOVIND GARH",MA
"DAILY NEEDS STORE - RAJPUR ROAD","NESHVILLA ROAD NEAR KUMAR STORE","8979540032","General Trade","NESHVILLA ROAD",MA
"8 TEN DAILY NEEDS - SD ROAD UPPER","SD ROAD, DEFAULTER IN DOU","9058601117","General Trade","ZSHOP CLOSED",MA
"VIHAAN MEDICAL - DL ROAD","DL ROAD","9897926705","General Trade","KARANPUR",MA
"SIDDHARTH & COMPANY - RAMADA HOTEL","CHAKRATA ROAD","9761064942","General Trade","PANDITVARI",MA
"MAHAVEER MEDICAL - KAULAGARH ROAD","NEAR SHANVI CHEMIST","8755400443","General Trade","PANDITVARI",MA
"QUICK SHOP 99","DOON UNIVERSITY ROAD"", KARGI","05","General Trade","9540511049",MA
"GYAN MEDICOS - CANAL ROAD","CANAL ROAD","7895998207","General Trade","RAJPUR LOWER",MA
"RAM JI GENERAL STORE - DL ROAD","PARCHUN KI DUKAN, OPP ANUPAM STORE","7983597228","General Trade","KARANPUR",MA
"CHOICE GEN STORE - KARANPUR","MAIN MARKET NEAR JINDAL STORE","9897469833","General Trade","KARANPUR",MA
"HARI OM DEPT - THAKURPUR ROAD","NEAR PUSHPA GEN STORE","7818978395","General Trade","PREM NAGAR",MA
"BHARDWAJ BROTHERS - TURNER ROAD","BEFORE SHREE GANESH MEDICAL","7017680209","General Trade","CLEMENT TOWN",MA
"SAPNA COLLECTION - SEWLA KALA","CHANDRABANI ROAD, AFTER MJ TRADERS","8958532132","General Trade","CLEMENT TOWN II",MA
"KABIR MART - TURNER ROAD","NEAR HIMGIRI STORE","7017911198","General Trade","CLEMENT TOWN",MA
"SUPER SAVER GROCERY MART","RING ROAD"", OPPOSITE GST OFFICE","05","General Trade","9650655137",MA
"UNIYAL AND SONS - KARGI","""SUN AND MOON, DOON UNIVERSITY ROAD"", KARGI","05","General Trade","7895286007",MA
"RANA GEN STORE - NESHVILLA ROAD","NEAR BALODI MEDICOS","9897888270","General Trade","NESHVILLA ROAD",MA
"THE BEAUTY SHOP - GOVIND GARH","GOVIND GARH","8534028736","General Trade","ITBP-GOVIND GARH",MA
"GARHWAL STORES - RAJENDRA NAGAR","NEAR RELIABLE MEDICAL, NEAR KISHAN NAGAR CHOWK","9897211608","General Trade","PANDITVARI",MA
"UPADHAYAY AND CO - DALANWALA","NEAR TAMANNA MEDICAL, MDDA COLONY","","General Trade","RACE COURSE",MA
"SAI STORE - JOHRI GAON","OPP SAKLANI DAIRY","9837188495","General Trade","RAJPUR UPPER",MA
"RANA DEPT - JOHRI GAON","AFTER YUVIKA MINI MART, JOHRI GAON","7017843001","General Trade","ZSHOP CLOSED",MA
"MAIGNET SUPER STORE - HARIDWAR ROAD","HARIDWAR ROAD","","General Trade","FUWARA CHOWK",MA
"STYLISH SMILE - DL ROAD","OPP GUPTA PROV","8126514243","General Trade","KARANPUR",MA
"MANYA COSMETIC - KARANPUR","MAIN MARKET, NEAR AVTAR STORE","8860330183","General Trade","KARANPUR",MA
"SANGEETA COSMETICS - CHANDRABANI RD","OPP SAPNA COLLECTION","8445814894","General Trade","CLEMENT TOWN II",MA
"ASHOK ENTERPRISES - KISHAN NAGAR","SIRMOR MARG","9557305708","General Trade","KAULAGARH",MA
"ASHOK ANIL ENTERPRISES (LLP) - RISH","""MUNCIPAL NO 260, SUVIDHA, DEHRADUN""","50","General Trade","Unassigned",MA
"UNIYAL SUPER STORE - KARGI","DOON UNIVERSITY ROAD","6283405633","General Trade","KARGI",MA
"TATVANO - ITBP ROAD","GICCHI SUPERMARKET","9760515557","General Trade","ITBP-GOVIND GARH",MA
"F B MART - RISHI VIHAR","NEAR RR COSMETICS, RISHI VIHAR","8433042756","General Trade","ITBP-GOVIND GARH",MA
"MALHOTRA & SONS - KANWALI ROAD","""5, KANWALI ROAD""","05","General Trade","9808138776",MA
"ZEBA COSMETICS - TURNER ROAD","NEAR KABIR MART, TURNER ROAD","7668583609","General Trade","CLEMENT TOWN",MA
"MULTI GIFT SHOP - CLEMENT TOWN","TIBTI COLONY NEAR BHUDDHA TEMPLE, DEHRADUN","8954420595","General Trade","CLEMENT TOWN",MA
"VIVIKA MEDICOS - SEEMA DWAR","SEEMA DWAR","9736248485","General Trade","ITBP-GOVIND GARH",MA
"AYUSH DEPT STORE - KARGI","BACK STREET OF SHRI RAMA DEPT STORE, NEAR SUVIDHA SUPERMARKET, MOTHROWALA","9917606777","General Trade","KARGI",MA
"R M STORES - CANAL ROAD","""OPP PLATINUM PARADISE, DDTC COURIER""","05","General Trade","8791101934",MA
"SANTOSH GEN STORE - KANDOLI","OPP Z S MEDICAL","7534829794","General Trade","RAJPUR LOWER",MA
"SHIVA DEPARTMENTAL - SD ROAD","NEAR PACIFIC GOLF ESTATE","9084270099","General Trade","SD ROAD",MA
"SHAIV MEDICOS - SD ROAD","GOL CHAKKAR SE THODA AAGE","7417872590","General Trade","SD ROAD",MA
"SHOBHIT MEDICAL STORE - SEWLA KALAN","NEAR SANGEETA COSMETICS, NEAR POOJA VIHAR","7017207909","General Trade","CLEMENT TOWN II",MA
