name,address,phone,type,delivery_route,team_id
"SAPPHIRE STORE - PATEL NAGAR","NEAR GULATI MEDICAL, PATEL NAGAR","6398526523","General Trade","PATEL NAGAR",JA
"KUKRETI MEDICAL - ITBP ROAD","ITBP ROAD","","General Trade","ITBP-GOVIND GARH",JA
"DYAN SINGH MEDICAL STORE - KAULAGAR","PIPLE CHOWK","","General Trade","KAULAGARH",JA
"DOON MEDICAL - SAHARANPUR ROAD","NEAR PARAS GUEST HOUSE","7088750719","General Trade","CLEMENT TOWN",JA
"ROYAL TRADERS - DHAMAWALA","HANUMAN CHOWK","9634075010","General Trade","HANUMAN CHOWK",JA
"PRIYANKA MEDICAL STORE - BALLIWALA","BALLIWALA CHOWK","","General Trade","ITBP-GOVIND GARH",JA
"DEOLI MEDICOS - BANSAL HOME","CHANDRABANI RAOD, SHIFTED TO KANHAIYA MEDICAL","8859836809","General Trade","CLEMENT TOWN II",JA
"ARORA PROVISION STORE - RISHIKESH","LAXMAN JHULLA ROAD, ""TAPOVAN, RISHIKESH""","05","General Trade","9897138930",JA
"SAMARTH MEDICAL - MOTHROWALA","NEAR KAMBOJ","9997216385","General Trade","KARGI",JA
"THE CITY PHARMACY - DWARIKA CHOWK","DWARIKA STORE","7351547311","General Trade","DHARAMPUR 2ND",JA
"SEMWAL MEDICAL - AJABPUR KALA","AJABPUR KALA","","General Trade","AJABPUR RACE COURSE",JA
"DWARIKA STORE - DWARIKA CHOWK","DWARIKA CHOWK","","General Trade","DHARAMPUR 2ND",JA
"SOUL MEDICARE - VIDHYA VIHAR","VIDHYA VIHAR","7055706663","General Trade","DEHRA KHAS",JA
"NEW VR ENTERPRISES - TILAK ROAD","TILAK ROAD","","General Trade","HANUMAN CHOWK",JA
"BHAWANI GEN STORE - HANUMAN CHOWK","HANUMAN CHOWK","","General Trade","HANUMAN CHOWK",JA
"SAPNA COLLECTION - TAPOVAN ROAD","TAPOVAN ROAD","","General Trade","RAIPUR",JA
"JAGDAMBA MEDICAL - RAIPUR","RAIPUR","8126038004","General Trade","RAIPUR",JA
"ADARSH BAKERS - RAIPUR","RAIPUR","9756104979","General Trade","RAIPUR",JA
"GARHWAL GEN STORE - PREMNAGAR","PREMNAGAR","","General Trade","PREM NAGAR",JA
"RR COSMETIC - RISHI VIHAR","ITBP ROAD","","General Trade","ITBP-GOVIND GARH",JA
"AAROGYA MEDICOS - KARGI CHOWK","KARGI CHOWK","8979058593","General Trade","KARGI",JA
"RATHOD MEDICAL STORE - GHOSH MARKET","TURNER ROAD","","General Trade","CLEMENT TOWN",JA
"OM SAI MEDICAL STORE - GMS ROAD","NEAR GANPTAI MEDICAL GMS ROAD","8881993316","General Trade","ITBP-GOVIND GARH",JA
"MAA CHEMIST - GMS ROAD","OPP SHANU DEPT.","7895681620","General Trade","ITBP-GOVIND GARH",JA
"RAM AVTAR - RAJPUR","RAJPUR","","General Trade","RAJPUR UPPER",JA
"SONAM COSMETICS - TAPOVAN ROAD","TAPOVAN ROAD","8126481789","General Trade","RAIPUR",JA
"DEEPAK RAMOLA - RAIPUR","RAIPUR","7906503303","General Trade","RAIPUR",JA
"TEHRI MEDICAL - CHANDCHAK CHOWK","KARGI","8476915633","General Trade","KARGI",JA
"TAJ STATIONARY - KARGI","KARGI","","General Trade","KARGI",JA
"SIMRAN PHARMACY - MEHANT INDRESH","DDN","","General Trade","DEHRA KHAS",JA
"SHREE RAM SUPERMARKET - KAULAGARH","KAULAGARH","7819892651","General Trade","KAULAGARH",JA
"BAKSHI PRO STORE - SUBHASH NAGAR","NEAR MY CARE MEDICAL","","General Trade","CLEMENT TOWN",JA
"11 TO 11 STORES - PATEL NAGAR","PATEL NAGAR","8979191208","General Trade","DEHRA KHAS",JA
"SAPNA COSMETICS - KANWALI ROAD","KANWALI ROAD","","General Trade","ITBP-GOVIND GARH",JA
"RAKHI SUPERMART - NESHVILLA ROAD","NESHVILLA ROAD, GROCERY 4U","9760201608","General Trade","NESHVILLA ROAD",JA
"SMILE GEN STORE - CANAL ROAD","CANAL ROAD","9012670966","General Trade","RAJPUR LOWER",JA
"BHAWANI GARMENT&COSMETICS-RAJPUR","RAJPUR UPPER","9548850586","General Trade","RAJPUR UPPER",JA
"FRESH N EASY 2.0","MUSSORRIE DIVERSION, DEHRADUN","","General Trade","FRESH N EASY",JA
"K & C ALLIANCES - GMS ROAD","GMS ROAD","9990600039","General Trade","NPA",JA
"PHONEIX SOLUTION - KAULAGARH","KAULGARH","8273738673","General Trade","PANDITVARI",JA
"NEHA STORE - MOCHI GALI","MOCHI GALI","","General Trade","HANUMAN CHOWK",JA
"JAN AUSHDI MEDICOS - SEWLA KALA","NEAR KANISHK PROV SEWLA KALA","","General Trade","CLEMENT TOWN II",JA
"LAXMI TRADING COMPANY - DEHRA KHAS","98 THDC COLONY DEHRAKHAS, DEHRADUN","9760376695","General Trade","DEHRA KHAS",JA
"INDRA PRO STORE - RACE COURSE","RACE COURSE","","General Trade","AJABPUR RACE COURSE",JA
"INDIAN MEDICAL STORE - CHAND CHOWK","CHAND CHOWK, KARGI","","General Trade","KARGI",JA
"GROCERY STORE - KARGI","KARGI","9877991104","General Trade","KARGI",JA
"KARTIKEY MEDICAL - KARGI","KARGI","","General Trade","KARGI",JA
"TAKE CARE PHARMACY - KARGI","KARGI","9458971759","General Trade","KARGI",JA
"SIDHIQUI COSMETICS - DEHRA KHAS","DEHRA KHAS","","General Trade","DEHRA KHAS",JA
"SHAKUMBARI TRADERS - SAHARANPUR","""VARDHMAN COLONY, SAHARANPUR""","09","General Trade","9756105190",JA
"OLD THE FAMILY MART - HATHIBARKALA","HATHIBARKALA","","General Trade","NESHVILLA ROAD",JA
"BISHT MEDICAL - RACE COURSE","RACE COURSE","","General Trade","AJABPUR RACE COURSE",JA
"UJJWAL BHAVISHYA OPPURTUNITY","TAPOVAN ROAD, KAFI PURANA CUSTOMER HAI","","General Trade","RAIPUR",JA
"SAINI ELECTRICALS - TAPOVAN ROAD","TAPOVAN ROAD","","General Trade","RAIPUR",JA
"AMIT MEDICOS - GOVIND GARH","GOVIND GARH","7906402830","General Trade","ITBP-GOVIND GARH",JA
"OLD STAR MEDICAL - DEVKI COMPLEX","DEVKI COMPLEX","","General Trade","HANUMAN CHOWK",JA
"BALAJI MEDICOS - ITBP ROAD","NEAR VIKAS MALL","","General Trade","ITBP-GOVIND GARH",JA
"ADVIK PRO STORE - POOJA VIHAR","POOJA VIHAR","","General Trade","CLEMENT TOWN II",JA
"OLD SHRE E PUNJAB AGENCY - RACE COU","RACE COURSE","9758187700","General Trade","AJABPUR RACE COURSE",JA
"OLD SAI KRIPA MEDICOS - INDRESH HOS","INDRESH HOSPITAL","","General Trade","DEHRA KHAS",JA
"M S MEDICAL HALL - RING ROAD","DOBHAL CHOWK","9634582442","General Trade","MOHKAMPUR",JA
"GULSHAN AYURVED STORE - SAHARANPUR","SAHARANPUR CHOWK","","General Trade","HANUMAN CHOWK",JA
"VARDAAN ENTERPRISES - DEVKI COMPLEX","DEVKI COMPLEX","","General Trade","HANUMAN CHOWK",JA
"OM MEDICAL STORE - CLEMENT TOWN","POST OFFICE STORE","9720807877","General Trade","CLEMENT TOWN",JA
"VAIBHAV CHEMIST - PRINCE CHOWK","NEAR JAIN DHRAMSHALA","8171651355","General Trade","DOON HOSPITAL",JA
"PANWAR MEDICAL - RACE COURSE","NEAR SAGAR TRADING CO.","9528206238","General Trade","AJABPUR RACE COURSE",JA
"AMIT MEDICOS - OPP KAILASH HOSP","DHARAMPUR","","General Trade","FUWARA CHOWK",JA
"SAJWAN MEDICAL - BADRIWALA ROAD","JOGIWALA","9634209855","General Trade","FUWARA CHOWK",JA
"LAXMI COSMETICS - ARAGHAR","OPP UNIYAL BAKERS NEAR HANUMAN, MANDIR DHARAMPUR","","General Trade","DHARAMPUR 1ST",JA
"DHRUV ENTERPRISES - DDN","DDN","","General Trade","OTHER",JA
"ABHILASHA STORE - KANDOLI","KANDOLI","","General Trade","RAJPUR LOWER",JA
"GUPTA GEN STORE - NESHVILLA ROAD","OPP FRESH ND FROZEN","","General Trade","NESHVILLA ROAD",JA
"CHANDEL ELECTICAL - DL ROAD","NEAR GURU ELECTRICAL","9358102648","General Trade","KARANPUR",JA
"LAKSHMI COSMETICS - RAIPUR ROAD","RAIPUR ROAD","","General Trade","RAIPUR",JA
"FAM CARE MEDICOS & SURGICALS","MOTI BAZAR","","General Trade","PALTAN BAZAR",JA
"RAGHUWAR MEDICAL - PREMNAGAR","THAKURPUR","9720408152","General Trade","PREM NAGAR",JA
"GOEL GENERAL AND ELECTRICALS","YAMUNA COLONY CHOWK, DEHRADUN","9897163617","General Trade","PANDITVARI",JA
"CITY MEDICAL STORE - SEWLA KALAN","SEWLA KALAN GMS ROAD","","General Trade","CLEMENT TOWN II",JA
"8TEEN DAILY NEEDS - SD ROAD","SD ROAD","","General Trade","SD ROAD",JA
"ANJALI GENERAL STORE - SRINAGAR","GIC ROAD SRINAGAR GARHWAL","9456107767","General Trade","OUTER",JA
"SAHNI STORE - PRINCE CHOWK","PRINCE CHOWK","","General Trade","DOON HOSPITAL",JA
"SHRI BALAJI MEDICAL - CANAL ROAD","CANAL ROAD","7830993331","General Trade","RAJPUR LOWER",JA
"KUMAR MEDICO - SELAQUI","NIGAM ROAD, SELAQUI","8077965505","General Trade","OUTER",JA
"SOMYA GIFT HOUSE - AJANPUR KALA","AJAB PUR KALA","","General Trade","AJABPUR RACE COURSE",JA
"CHANDRA MART - AJABPUR KALA","CHAUDHARY PROV STORE","","General Trade","AJABPUR RACE COURSE",JA
"DIVANSH HOME NEEDS - DEHRA KHAS","DEHRA KHAS","","General Trade","DEHRA KHAS",JA
"KRISHNA STORE - PATHRIBAGH CHOWK","DEHRA KHAS","","General Trade","DEHRA KHAS",JA
"OM MEDICOS - PATHRIBAGH CHOWK","PATHRI BAGH CHOWK, NEAR LIV MART","","General Trade","DEHRA KHAS",JA
"SUSHIL ARTS ASSOCIATES - MUSSOORIE","KULRI-MUSSOORIE","8171790224","General Trade","OUTER",JA
"PARAS TRADERS - VIKAS NAGAR","""MANDI CHOWK, OPP.IDBI BANK"", VIKAS NAGAR","05","General Trade","9927212999",JA
"AAROGYA HEALTHCARE - BALAWALA","BALAWALA","9760823598","General Trade","OUTER",JA
"KEDAR ELECTRICALS - HARIDWAR ROAD","OPP ASHIYANA BAKERS, HARIDWAR ROAD","7217584445","General Trade","FUWARA CHOWK",JA
"THAKUR G ELECTRONICS - NEHRU GRAM","NEHRU GRAM NEAR PETROL PUMP","9760613661","General Trade","MOHKAMPUR",JA
"NEGI MEDICAL - MATA MANDIR ROAD","MATA MANDIR ROAD","","General Trade","AJABPUR RACE COURSE",JA
"MOHAN BAKERS - KARANPUR","KARANPUR","9412918031","General Trade","KARANPUR",JA
"GUPTA MEDICAL HALL - CLOCK TOWER","CLOCK TOWER","9997863315","General Trade","PALTAN BAZAR",JA
"HARI OM DEPT. - THAKURPUR ROAD","THAKURPUR ROAD","7818978395","General Trade","PREM NAGAR",JA
"KHALSA COSMETIC - PREMNAGAR","PREMNAGAR","9520999892","General Trade","PREM NAGAR",JA
"MAA DURGA SUPER STORE - PREMNAGAR","PREMNAGAR","","General Trade","PREM NAGAR",JA
"SHRI G AYURVEDIC AUSHDI KENDRA","MATA MANDIR ROAD, DHARAMPUR","7830015418","General Trade","AJABPUR RACE COURSE",JA
"SHREE VINAYAK MEDICAL STORE - KARGI","KARGI","9411559275","General Trade","KARGI",JA
"JAI ENTERPRISES - HANUMAN CHOWK","""23, DARSHANI GATE, DEHRADUN""","Uttarakhand","General Trade","05",JA
"NEW MAHAVEER MEDICAL STORE - TILAK","TILKA ROAD","","General Trade","HANUMAN CHOWK",JA
"LIFE CURE PHARMACY - PREMNAGAR","PREMNAGAR","7895625404","General Trade","PREM NAGAR",JA
"SIDHANT MEDICAL - PREMNAGAR","PREMNAGAR","","General Trade","PREM NAGAR",JA
"NAGPAL TRANSPORT","","","General Trade","Unassigned",JA
"NEW MEDICOS - DOON HOSPITAL","OPP JAIN MEDICAL HALL","","General Trade","DOON HOSPITAL",JA
"UK MART - JOGIWALA","JOGIWALA","9999861390","General Trade","FUWARA CHOWK",JA
"SHRI KRISHNA TRADERS - DARSHANI GAT","""23, DARSHANI GATE"", DEHRADUN","05","General Trade","7983977526",JA
"NITIN JI TRICHUP","TRICHUP","","General Trade","OUTER",JA
"JMD TRADERS - HANUMAN CHOWK","HANUMAN CHOWK","","General Trade","HANUMAN CHOWK",JA
"BHAGAT JAI RAM DAS KHOLI - H.CHOWK","HANUMAN CHOWK","9997865171","General Trade","HANUMAN CHOWK",JA
"OLD SUNNY TRADERS","HANUMAN CHOWK","","General Trade","HANUMAN CHOWK",JA
"MANGU MAL BANARASI DAS","HANUMAN CHOWK","","General Trade","HANUMAN CHOWK",JA
"M/S HARSH AGENCIES","""209-D/3, AKHA ATMALI, NEAR JAHAZ WA""","243001","General Trade","360",JA
"AAROGYA MEDICOS - RACE COURSE","NEAR JIYA MEDICOS, 9897463106","","General Trade","AJABPUR RACE COURSE",JA
"VAISHNAVI MEDICOS - BANJARAWALA","BANJARAWALA","8630281282","General Trade","KARGI",JA
"UNIYAL SUPER STORE - KEDARPUR","KEDARPUR","6283405633","General Trade","KARGI",JA
"CANTT MEDICAL - DAKRA","DAKRA, TAPKESHWAR ROAD","8077904910","General Trade","KAULAGARH",JA
"OLD VISHNU KUMAR VIJAY KUMAR - DAKR","DAKRA, OPP VINOD CHEMIST","","General Trade","KAULAGARH",JA
"SUNNY TRADERS - HANUMAN CHOWK","HANUMAN CHOWK","","General Trade","HANUMAN CHOWK",JA
"M.P.S. MEDICOS - INDRESH HOSPITAL","INDRESH HOSPITAL","","General Trade","DEHRA KHAS",JA
"ARORA MEDICARE - ARAGHAR CHOWK","ARAGHAR CHOWK","7017949867","General Trade","DHARAMPUR 1ST",JA
"SHIVAY MEDICOS - SARASWATI VIHAR","SARASWATI VIHAR","","General Trade","AJABPUR RACE COURSE",JA
"MJ TRADERS - KASHIPUR","""NEAR KHATRI SABHA, KASHIPUR"", UTTARAKHAND","05","General Trade","7017667023",JA
"NEW VENUS BAKERS & SWEET CORNER","YAMUNA COLONY CHOWK","","General Trade","PANDITVARI",JA
"DAUGHTER STATIONARY - SD ROAD","NEAR RUDRA MART, SD ROAD","9897096029","General Trade","SD ROAD",JA
"MANGAL SAIN RAJENDER PRAKASH JAIN","""65, RAJA ROAD, DEHARADUN""","Uttarakhand","General Trade","05",JA
"VIPIN ELECTRICALS- GARHI CANTT","""GARHI CANNT, NEAR SBI BANK, ""","Uttarakhand","General Trade","05",JA
"CHAUDHARY GEN STORE - GARHI CANTT","GARHI CANTT, BIRPUR ROAD","9897314863","General Trade","KAULAGARH",JA
"GULSHAN TRADERS - HANUMAN CHOWK","HANUMAN CHOWK","","General Trade","HANUMAN CHOWK",JA
"ANAND KIRANA STORE - DARSHANI GATE","""23, DARSHANI GATE"", DEHRADUN","05","General Trade","9358101371",JA
"SHAKUMBARI ENTERPRISES - DDN","","","General Trade","OTHER",JA
"KABIR MART - TURNER ROAD","TURNER ROAD","","General Trade","CLEMENT TOWN",JA
"MUKESH STAFF","","","General Trade","DHARAMPUR 1ST",JA
"SAI PROVISION STORE - DEHRAKHAS","DEHRAKHAS","8532890343","General Trade","DEHRA KHAS",JA
"SARASWATI MEDICAL - KARGI ROAD","NEAR HINDWAN DEPT. STORE","","General Trade","KARGI",JA
"STAR MEDICAL - DEVKI COMPLEX","DEVKI COMPLEX","","General Trade","HANUMAN CHOWK",JA
"SHIVAM STAFF","","","General Trade","ITBP-GOVIND GARH",JA
"DEEPAK THAPA","","","General Trade","CLEMENT TOWN II",JA
"SHUBHAM TRADERS - HALDWANI","DEENA FLOOR MILL GALI, OPPOSITE ABDULLAH BUILDING, ""HALDWANI","05","General Trade","9997676545",JA
"ASSAV SUSTAINABLE PVT. LTD.","PURKHUL DEHRADUN","","General Trade","RAJPUR UPPER",JA
"AROMA'S BAKERY - RAIPUR","RAIPUR","9068272584","General Trade","RAIPUR",JA
"CHOICE GEN STORE - KARANPUR","MAIN MARKET","","General Trade","KARANPUR",JA
"M/S AGGARWAL BROS. - DEHRADUN","""MOTI BAZAR, "", DEHRADUN","05","General Trade","Unassigned",JA
"GARG TRADERS - HANUMAN CHOWK","SHRI GURU RAM RAI MARKET, ""DARSHANI GATE, DEHRADUN""","05","General Trade","9412115420",JA
"HARI TRADERS - CHANDRAMANI","""1/566, CHANDRAMANI"", DEHRADUN","05","General Trade","9536753941",JA
"ARPIT DRUG HOUSR - SULOCHNA COMPLEX","DHAMAWALA","","General Trade","HANUMAN CHOWK",JA
"JAISWAL MEDICAL STORE - DEHRA KHAS","DEHRA KHAS","","General Trade","DEHRA KHAS",JA
"SHER-E-PUNJAB - RACE COURSE","RACE COURSE","9758187700","General Trade","AJABPUR RACE COURSE",JA
"GARHWAL MEDICAL - INDRESH HOSPITAL","INDRESH HOSPITAL","9557866780","General Trade","DEHRA KHAS",JA
"DR RAJKAPOOR & SONS - SAHARANPUR CH","SAHARANPUR CHOWK","","General Trade","HANUMAN CHOWK",JA
"JINDAL PROV - KARANPUR","KARANPUR","","General Trade","KARANPUR",JA
"NARAYAN LAL SUPERMARKET - DAKRA","OPP RAJEEV TRADING, DAKRA","","General Trade","KAULAGARH",JA
"NAMAN TRADERS 2023-24","DEHRADUN","9149015670","General Trade","OTHER",JA
"ARADHYA NATURAL FOOD PRODUCTS","""69, TYAGI ROAD, DEHRADUN""","Uttarakhand","General Trade","05",JA
"MAIGNET SUPER STORE - HARIDWAR ROAD","DEHRADUN","","General Trade","FUWARA CHOWK",JA
"DAILY NEEDS STORE - RAJPUR ROAD","RAJPUR ROAD, BEHIND KUMAR STORE","","General Trade","NESHVILLA ROAD",JA
"GURU ELECTRICAL - DL ROAD","DL ROAD","7060718877","General Trade","KARANPUR",JA
"ANURAG TRADERS - LUCKNOW","""537/BHA/118, BHARAT NAGAR, SITAPUR""","","General Trade","Uttar Pradesh",JA
"VASANT PHARMACY - VASANT VIHAR","VASANT VIHAR","","General Trade","ITBP-GOVIND GARH",JA
"VARDAN MEDICOS - CHANDRBANI","CHANDRBANI","","General Trade","CLEMENT TOWN II",JA
"SRISHTI MEDICAL - TURNER ROAD","TURNER ROAD","","General Trade","CLEMENT TOWN",JA
"BEAUTY ZONE - DEHRA KHAS","DEHRA KHAS","","General Trade","DEHRA KHAS",JA
"VAISHNAV TRADERS - HARIDWAR","""PH-2, RAJ VIHAR, JAGJEETPUR","0","General Trade","Unassigned",JA
"ASHOK ANIL ENTERPRISES (LLP) - RISH","""GROUND ANF FIRST FLOOR, MUNCIPAL"", ""NUMBER 260","","General Trade","Uttarakhand",JA
"KAVISH COLLECTION - TAPOVAN","TAPOVAN ROAD","8909610741","General Trade","RAIPUR",JA
"BHARDWAJ MEDICAL STORE - CLEMENT T","CLEMENT TOWN","7017680209","General Trade","CLEMENT TOWN",JA
"GOYAL STORE - TURNER ROAD","TURNER ROAD","9897883382","General Trade","CLEMENT TOWN",JA
"SPARSH ENTERPRISES - GMS ROAD","GMS ROAD","","General Trade","ITBP-GOVIND GARH",JA
"SANGEETA COSMETIC - SEWLA KALA","SEWLA KALA","8445814894","General Trade","CLEMENT TOWN II",JA
"BHAGAT PANSARI - JAWALAPUR","JAWALAPUR","","General Trade","OUTER",JA
"MULTI GIFT SHOP - CLEMENT TOWN","TIBTI COLONY NEAR GOLDEN TEMPLE, DEHRADUN","8954420595","General Trade","CLEMENT TOWN",JA
"J S WATCH SERVICE - KANWALI ROAD","NEAR SRV ENT","","General Trade","ITBP-GOVIND GARH",JA
"SHREE RADHE ELECTRICALS - GMS ROAD","GMS ROAD","9412319438","General Trade","ITBP-GOVIND GARH",JA
"QUICK SHOP 99 - DOON UNIVERSITY ROA","KARGI","9540511049","General Trade","KARGI",JA
"KAMAL BATTERY HOUSE - RING ROAD","NEAR POKRIYAL PHARMACY, ""DANDA DHARAMPURN, DEHRADUN""","05","General Trade","9012099554",JA
"MEDI POINT - JOGIWALA","JOGIWALA","","General Trade","MOHKAMPUR",JA
"OLD SHISHMORE PHARMACY - JOHRI GAON","JOHRI GAON","","General Trade","RAJPUR UPPER",JA
"PRADEEP KUMAR KHANDELWAL - DAKRA","DAKRA","9760927299","General Trade","KAULAGARH",JA
"JIYA COSMETICS - RAJEEV NAGAR","NEAR NEHRU COLONY BRIDGE","","General Trade","FUWARA CHOWK",JA
"OM SAI TRADERS - ROORKEE","""SHOP NO 1, SHNI DHAM MANDIR, ""","","General Trade","Uttarakhand",JA
"RAMESH SUPPLIER - BAND BAZAR","BAND BAZAR","","General Trade","HANUMAN CHOWK",JA
"OLD NEW LUCKY TRADING CO. - H.CHOWK","""MOCHI GALI, HANUMAN CHOWK""","05","General Trade","Unassigned",JA
"GAURAV TRADERS - HANUMAN CHOWK","HANUMAN CHOWK","","General Trade","HANUMAN CHOWK",JA
"NEW BEAUTY PALACE - ROORKEE","""200, CIVIL LINES"", ROORKEE","05","General Trade","7669390080",JA
"SHIVA ENTERPRISES - SD ROAD","NEAR PACIFIC GOLF STATE","9084270099","General Trade","SD ROAD",JA
"M/S GOLOKA - RISPINA PULL","HARIDWAR BYPASS ROAD, GULAB SWEET SHOP","9990901261","General Trade","FUWARA CHOWK",JA
"FB MART - RISHIVIHAR","NEAR RR COSMETICS, RISHI VIHAR","8433042756","General Trade","ITBP-GOVIND GARH",JA
"NEW CITY MEDICAL STORE - SHIMLA BYP","OPP EASY GROCER, SHIMLA BYPASS","9761431991","General Trade","CLEMENT TOWN II",JA
"JAIN CONFECTIONERY - CLEMENT TOWN","CLEMENT TOWN","6398077905","General Trade","CLEMENT TOWN",JA
"SHIV SHAKTI MEDICOS - MATA MANDIR","MATA MANDIR ROAD","","General Trade","AJABPUR RACE COURSE",JA
"KAY EMM TRENDZ - PANDITVARI","CHAKRATA ROAD","8527926407","General Trade","PANDITVARI",JA
"GULATI SON'S - CANAL ROAD","""54/1, CANAL ROAD, DEHRADUN""","Uttarakhand","General Trade","05",JA
"RINKU PROVISION STORE - MOHINI ROAD","MOHINI ROAD","9917627850","General Trade","DHARAMPUR 1ST",JA
"ELECTRICARE - NEW CANTT ROAD","NESHVILLA ROAD","92195683872","General Trade","NESHVILLA ROAD",JA
"KUNWAR UNLCE","","","General Trade","DHARAMPUR 2ND",JA
"FIROZ COSMETICS STORE - JWALAPUR","PEETH BAZAR JWALAPUR, 7409988317","9759668883","General Trade","OUTER",JA
"RAJ BANGLE - JHANDA BAZAR","JHANDA BAZAR","","General Trade","HANUMAN CHOWK",JA
"HIMALAYAN MEDICAL STORE - CANAL ROA","CANAL ROAD","","General Trade","RAJPUR LOWER",JA
"GARHWAL STORE - KISHAN NAGAR CHOWK","KISHA  NAGAR CHOWK","","General Trade","PANDITVARI",JA
"AMIT SALES - SAHARANPUR","""SHIV OM MARKET, MEERKOT, KHALAPUR""","Uttar Pradesh","General Trade","09",JA
"KRUGER & BRENTT TECHNOLOGY","""CHANDRBANI, DEHRADUN""","05","General Trade","9759994208",JA
"MEGHRAJ JI ASTA","","","General Trade","DHARAMPUR 2ND",JA
"SHRI OM TRADING COMPANY - JHANDA","""42, KRISHNA PALACE, JHANDA BAZAR""","Uttarakhand","General Trade","05",JA
"BADOLA MEDICAL - HARRAWALA","HARRAWALA","","General Trade","HARRAWALA",JA
"STYLISH SMILE - DL ROAD","OPP GUPTA PROV","","General Trade","KARANPUR",JA
"SAIFI ENTERPRISES - NAJIBABAD","""MOH MUNNER GANJ, NAJIBABAD"", UTTARPRADESH","09","General Trade","8755142100",JA
"TATVANO - ITBP ROAD","GICCHI SUPERMARKET","9760515557","General Trade","SHOP CLOSED",JA
"RAJ GOPAL COSMETICS - GMS ROAD","NEAR ALKA DAIRY","","General Trade","CLEMENT TOWN II",JA
"UTTARANCHAL MEDICOS - CLEMENT TOWN","CLEMENT TOWN, NEAR MULTI GIFT","8218366716","General Trade","CLEMENT TOWN",JA
"HEALTH CARE PHARMACY - SEWLA KALA","SEWLA KALA CHOWK","9997403294","General Trade","CLEMENT TOWN II",JA
"SHRI MED STORE - CHANDRBANI","CHANDRBANI","9528947157","General Trade","CLEMENT TOWN II",JA
"DADA JI GENERAL STORE - KAILSAHPUR","BALA G MEDICAL CHANDRBANI","","General Trade","CLEMENT TOWN II",JA
"NAUTIYAL MEDICAL - KARGI","KARGI, NEAR DABRAL MEDICAL","9634147148","General Trade","KARGI",JA
"AARNAV MEDICAL STORE - KISHAN NAGAR","KISHAN NAGAR CHOWK, NEAR COSCO CHAKRATA ROAD","9870812585","General Trade","PANDITVARI",JA
"KALPANA MEDICAL STORE - CHARATA RD","OPP IMA BLOOD BANK","7017589275","General Trade","PANDITVARI",JA
"SIROHI PHARMACY - BALLUPUR CHOWK","TOWARDS ONGC CHOWK, NEAR SHIV MANDIR","","General Trade","KAULAGARH",JA
"AYUSH MEDICAL STORE - BALLIWALA CH","BALLIWALA CHOWK","","General Trade","ITBP-GOVIND GARH",JA
"ATUL AGENCY - PALTAN BAZAR","KOTWALI","","General Trade","HANUMAN CHOWK",JA
"VINAY PROV STORE - NALAPANI ROAD","NALAPANI ROAD","7500380860","General Trade","KARANPUR",JA
"NEW ROYAL MEDICAL STORE - DOON HOSP","DOON HOSPITAL, PAYMENT SHYAM KO HI DENGE","","General Trade","SHOP CLOSED",JA
"SAHARANPUR TRADERS - HANUMAN CHOWK","DHAMAWALA","","General Trade","HANUMAN CHOWK",JA
"SHREE LAXMI PHARMACY - SUBHASH NAGA","SUBHASH NAGAR","9058190211","General Trade","CLEMENT TOWN",JA
"SHREE SHYAM GROCERY STORE - BANSAL","NEAR BANSAL HOME","9557723903","General Trade","CLEMENT TOWN II",JA
"RAINBOW - DALLANWALA","DALLANWALA, ""7-C, KOHLI TOWER""","05","General Trade","Unassigned",JA
"VANSH TRADERS - ROORKEE","""490, WEST AMBER TALAB, ROORKEE""","Uttarakhand","General Trade","05",JA
"FRESH VILLA MART - DEHRADUN","""74, RAJPUR ROAD SHRI RAM ARCADE"", DEHRADUN","05","General Trade","7060504440",JA
"A JAMES & CO. - MUSSOORIE","CHEMIST & GENERAL MERCHANT, ""SHOP NO 4, GARDEN REACH""","","General Trade","Unassigned",JA
"NARESH NUTTY GRITTY","","","General Trade","KARGI",JA
"MONDAY MORNING - SAHARANPUR","""NEAR ICIC BANK DR TIWARI, 2/1376, C""","0","General Trade","Unassigned",JA
"CITY GEN STORE - SH","NAYA BAZAR, SH","","General Trade","SAHARANPUR",JA
"AYUSH TRADERS - SH","SADAR BAZAR, SH","","General Trade","SAHARANPUR",JA
"DANISH STORE - SH","NAKHASA BAZAR, SH","","General Trade","SAHARANPUR",JA
"SAHANI GEN STORE - SH","NAKHASA BAZAR, SH","","General Trade","SAHARANPUR",JA
"RK STORE - SH","COURT ROAD, SAHARANPUR","","General Trade","SAHARANPUR",JA
"QUICK PICK - SH","GHANTA GHAR, SH","","General Trade","SAHARANPUR",JA
"SACHDEVA STORE - SH","COURT ROAD, SH","","General Trade","SAHARANPUR",JA
"SS TRADERS - SAHARANPUR","1ST FLOOR NEAR MANAV MANDIR, SAHARANPUR","","General Trade","SAHARANPUR",JA
"SHYAMINDRA ASSOCIATES - CREDITOR","DDN","","General Trade","DHARAMPUR 2ND",JA
".FREEDOM MART - MUSSORIE ROAD","MUSSORIE ROAD, KOTHAL GATE","9958285369","General Trade","Unassigned",JA
"VLCC BILL PROBLEM","","","General Trade","Unassigned",JA
"CORK & CHEERS - TURNER ROAD","TURNER ROAD","","General Trade","CLEMENT TOWN",JA
"GST","","","General Trade","Unassigned",JA
